链接,漫画名称,漫画作者,封面,点击数,简介,标签
https://h5.manhua.163.com/source/4708017015090120275,魔王猫与骑士狗,ziggy,https://easyread.nosdn.127.net/pic20160812ac412e782a7741b2a7231716c2356df6.jpg,39709,从路边捡到一只猫和一只狗，回家后竟然变成了全身裸体的美少女!?,生活 后宫 奇幻 搞笑 
https://h5.manhua.163.com/source/4594759609780128374,学科Star,Yimono,https://easyread.nosdn.127.net/pic2016040183988b4bcb634efd82f3b62878862d9e.jpg,39618,学科们的欢乐日常！学科拟人们后原来是这么欢脱XDD才不要偏科啦！,搞笑 萌系 耽美 
https://h5.manhua.163.com/source/4317076104890057666,15岁，我第一次……,蓝茄,https://easyread.nosdn.127.net/pic/2015/07/02/26a4af8ba6f54d14829c79b15f703e6d.jpg,39612,少年的人生第一次表白对象居然是男孩子？？！！（这绝对不是耽美漫。。。）,生活 恋爱 搞笑 都市 萌系 校园 治愈 
https://h5.manhua.163.com/source/4316808070160067406,漫映像画刊,朝花津拾,https://easyread.nosdn.127.net/pic/2015/07/02/8f67df27d6334233890365fbb7da0428.jpg,39415,《漫映像画刊》是综合性旅游画刊，内容涵盖广泛，包罗万象，是旅游爱好者的好伴侣。第一季《重庆印象》：寻找老重庆的踪迹，讲述老重庆的故事，分享新重庆的感悟！,
https://h5.manhua.163.com/source/4317064958460054005,室友召集令,那朵天森,https://easyread.nosdn.127.net/pic/2015/07/02/fb3c7054b2e74d658daddfd065f3b9f4.jpg,39342,您有一封室友召集令，请查看。我的室友是美男。,生活 恋爱 耽美 校园 治愈 
https://h5.manhua.163.com/source/4316808069920053312,恶魔降临时……,九魂儿,https://easyread.nosdn.127.net/pic/2015/07/02/d6d1ea2854ec422cb348086aaeef29fc.jpg,39333,一个校园鸡血爱情？故事……鸡血玛丽苏视感较为强烈，建议小伙伴们保护好钛合金狗眼~~~,热血 冒险 校园 战斗 
https://h5.manhua.163.com/source/4399898669640108302,剩女无敌,晓晨兽,https://easyread.nosdn.127.net/pic20160125e2b71a0a490e4246a8ff7961d4600615.jpeg,39281,2008年受湖南卫视邀请，主创中国大陆人气爆棚的电视剧《丑女无敌》漫画版，并火速出版，发行量达2万套。剩女需要注意的观念误区？练就一双火眼金睛，让你的约会皆大欢喜，让你的形象魅力UPUP！从理论到实践，帮你打赢爱情这场仗！本书适合所有正在单身的、刚刚分手的、拼命相亲的、不好意思下手的熟龄剩女们！,生活 恋爱 搞笑 都市 
https://h5.manhua.163.com/source/4768498051420137834,九天,真吉斗,https://easyread.nosdn.127.net/pic20161020668b0c2d6acf4771bda13179ee7665c4.jpg,39272,出生就注定不平凡的人生不一定是让人羡慕的！多年前，东方晨曦兄弟俩突然被天庭追捕，父亲被抓。俩兄弟将要面对代表神的最高权威，九天……,武侠 格斗 玄幻 古风 奇幻 
https://h5.manhua.163.com/source/4350534790310122045,老师，求下课,FEFE,https://easyread.nosdn.127.net/pic/2015/07/02/66b4a6c3233743e2bffb4feecc2ab542.jpg,39103,美术生小葵学习生涯搞笑蠢事大公开！第一次去画室、第一次画人体、第一次画骨骼、第一次去陌生城市赶考……原来学画画竟然也这么好玩,生活 搞笑 都市 萌系 
https://h5.manhua.163.com/source/4316808070160062508,中二病拯救世界,撇嘴的泽塔,https://easyread.nosdn.127.net/pic/2015/07/02/99ad0c777062480c992054322ffebcac.jpg,39103,重度中二少女神乐丽花偶然穿越到了妖怪的世界——遗忘者之乡，成为救世主的丽花，开始了拯救世界的大冒险！（大雾！）,恶搞 搞笑 校园 
https://h5.manhua.163.com/source/4366850602540123151,黑暗之潮,阿云,https://easyread.nosdn.127.net/pic2016012519f766ba620c4b6aa7c607f206cae180.jpeg,39048,原始的岛民成为了少数邪恶势力的工具入侵了另外一个世界，震天的战鼓再一次敲响！为了联盟！！将侵略者赶出我们的家园！！,穿越 热血 格斗 战争 魔幻 
https://h5.manhua.163.com/source/4402407847970114411,虫师系列,ring9504,https://easyread.nosdn.127.net/pic2016021882c0584f0cfb42eaa54edcadf7020601.jpg,38834,定期更新，微博：http://weibo.com/ring9504,治愈 灵异 魔幻 玄幻 唯美 
https://h5.manhua.163.com/source/4816503968880124385,J叔漫画,J叔,https://easyread.nosdn.127.net/pic2016121597dadf9777704fe79310aa3944e81c17.jpg,38733,日常情感搞笑吐槽.......微信公众号：Jshu666,恶搞 恋爱 搞笑 生活 治愈 
https://h5.manhua.163.com/source/4316808069920051966,西江月,奥罗Aro,https://easyread.nosdn.127.net/pic/2015/07/02/257a18b2294049a2b748e92e97802568.jpg,38728,暗走情伤的长空山庄少庄主方华，因为现任庄主的委托又回到洛阳之地，为了找洛阳王李豫要回盟主令——西江月。却不想着来来回回之间，有太多的故人情谊交缠绵长。“只今唯有西江月，曾照吴王宫里人。”江湖厮杀，到头来的真相伤的不是一人。看江湖人的生死和爱，想厮守却没有一生。,虐心 古风 
https://h5.manhua.163.com/source/4316808070160061266,右邻,颜开文化,https://easyread.nosdn.127.net/pic/2015/07/02/b2d1e316b4204a22a6a9a6ee44b541ba.jpg,38702,在上学的岁月中，每个人都有一个自己的同桌……而邻座的那个人不管怎样惹人讨厌，都会是童年中不可磨灭的印记。若干年后，那份回忆一定会逐渐变得美好而令人珍惜……,恶搞 恋爱 搞笑 
https://h5.manhua.163.com/source/4689000183600108916,战国凤舞传 玉作师,鱼蛋kid&阿露/新星杯,https://easyread.nosdn.127.net/pic20160719a2a3c0d6975f4fbebc41d6e0975105b1.jpg,38670,战国时代，苍天七星连珠，预示战国七雄崛起，逐鹿中原！而战国七雄的背后，手持“良渚玉器的起名绝世军事，将展开壮绝的战斗”，这七名绝世军师，后世称之为“玉作师”！...,古风 
https://h5.manhua.163.com/source/4316983292840076614,龙斗士爆笑四格,圣家动漫,https://easyread.nosdn.127.net/pic/2015/07/02/57852e759b9a444bb036fea6cd49aa0d.jpg,38558,龙斗士们的别样冒险，古灵精怪荒诞离奇！！！,热血 冒险 魔幻 战斗 格斗 
https://h5.manhua.163.com/source/4805423920820110682,我是曹操,火力熊猫,https://easyread.nosdn.127.net/pic2016120256decf34b4934075a8730ccc2353f3d3.jpg,38529,一代枭雄爆笑登场！令人捧腹的段子，独特视角解构的历史！哇呀呀呀呀~~没人压得住我的棺材板！——“曹...曹阿瞒领盒饭了!”,搞笑 历史 
https://h5.manhua.163.com/source/4496163101040099449,Planetary Ring,乌米?MAGIA,https://easyread.nosdn.127.net/pic20160125c9a26bc7a1da4077a8b91bc540dc725b.jpeg,38502,“天真烂漫”的暴君、“丧尽天良”的救世主。横跨两个时代，穿越银河宇宙，只为争夺传说中的“潘多拉魔盒”。而最终得到她的人，又将会给世界带来灾难还是希望？      本作品是来自MangaX的外刊连载作品。著作权归株式会社MAGIA（日本）所有。　　MAGIA拥有来自世界各地的优秀漫画家，是一家对漫画著作权进行运用、管理的日本公司。MAGIA与全世界的媒体进行合作，在这些媒体上刊登我们拥有的漫画作品，并促进其商业化进程。　　如果您希望了解我们，请关注新浪微博@MangaX_jp株式会社MAGIA亚洲战略企划室 敬上,战斗 机甲 科幻 斗智 战争 
https://h5.manhua.163.com/source/4316808069910049884,阴阳二院,蓝茄1,https://easyread.nosdn.127.net/pic/2015/07/02/e91b97e0c2b245d88e5eac04265a4761.jpg,38393,3个蛋蛋男主来到大陆闻名的法术学校学习，遇到各种各样奇葩学生，见妹子就能收为后宫的搞笑日常。,恶搞 恋爱 搞笑 魔幻 
https://h5.manhua.163.com/source/4387931006570120621,小白の日常,冬眠的Xiang,https://easyread.nosdn.127.net/pic201601251875ba6be974414abb5a48e68d603de0.jpeg,38392,记录小白和大白好玩的日常生活~ 时而卖萌，时而正经。,其他 治愈 儿童 萌系 唯美 
https://h5.manhua.163.com/source/4406702692730121280,梦夜草书,avici元,https://easyread.nosdn.127.net/pic201601252d1d650796694245bc77b2b797aed5d4.jpeg,38225,美人君的妻子被妖怪掳走，美人君请法师前去营救，不想法师提出了一些让人无法接受的要求，美人君陷入艰难的抉择中....,恋爱 搞笑 玄幻 古风 
https://h5.manhua.163.com/source/4340892233000113638,爱情公寓5（自编版),肖克,https://easyread.nosdn.127.net/pic20150703cf0b180559d24d869c0973e4703bae6f.jpg,37900,在爱情公寓里，不断地讲述恋人故事，其中四对恋人在爱情公寓找到了爱情，得到了友情，并且还有得到了快乐，大家看爱情公寓5至今没有发布，于是就自己来编一个幽默搞笑的爱情之旅吧！,生活 搞笑 都市 恶搞 
https://h5.manhua.163.com/source/4521363013990123711,氏族之王,阿云,https://easyread.nosdn.127.net/pic201601073ce77ac819364b608f39011dc07eaf53.jpeg,37823,人类和兽人第二次战争期间，崇尚和平的杜隆坦被刺杀，杜隆坦之子被人类收养，取名萨尔！萨尔长大后从奴隶成长为部落大酋长！,励志 战斗 魔幻 战争 动作 
https://h5.manhua.163.com/source/4316808069910048506,山海经 怪人,河北冠林,https://easyread.nosdn.127.net/pic/2015/07/02/560031ad0b194f6fbca92e6b804ab664.jpg,37798,《山海经》是中华民族最古老的奇书，是我们了解古代文化、学习国学 知识必备的一部百科全书。《山海经怪人》为山海经系列丛书中的一本，通过原文、注释、译文、绘图的形式向我们展示了19 种怪人。如，长着人脸、却有着鸟翅和鸟嘴；长着一个身体，却有三颗头；长着人脸、却有蛇的身体；长着人脸和鱼的身体，却没有脚；还有的样子像人，却折断了脖子，一只手也没有了……　　本书对广大青少年具有极大的吸引力，并能在潜移默化间让他们不拘约束，思维驰骋，对他们学习和补充课外知识大有裨益。真心希望此套书可以带给广大读者美好的体验！,科普 魔幻 历史 
https://h5.manhua.163.com/source/4317089591620042736,除妖,魔方鱼F,https://easyread.nosdn.127.net/pic/2015/07/02/d9c9660d477a4a888e1d7daba1efb130.jpg,37792,新浪微博：http://weibo.com/fishdew一对除妖师搭档接受了一个来自小山村的委托，要驱逐一只给村民带去麻烦的熊妖。其中一名除妖师，因为幼年是被妖怪抚养长大，后来又险些被妖怪吃掉，从此他便坚信妖怪是不可能真心对待人类的。而他的搭档则相信，妖怪中也是有善良的。就在两人为此辩论时，一个幼童出现在山林间，他的身份直接激化了除妖师之间的矛盾，也揭开了一个隐藏在表象下的秘密……,恋爱 灵异 耽美 玄幻 古风 治愈 
https://h5.manhua.163.com/source/4316808069920050230,剑神竞技,狐caoger-23,https://easyread.nosdn.127.net/pic/2015/07/02/7032cbca19ac4f65bbb08c0c3b969b86.jpg,37782,吾之剑！扫天下！王者之路谁与争锋！今生，吾不愿再放开吾最爱的人！,穿越 武侠 古风 
https://h5.manhua.163.com/source/4316808069910044826,狐与道,蓝茄,https://easyread.nosdn.127.net/pic/2015/07/02/044bd3e3c80345b991c20b9e1593ab69.jpg,37782,红尘滚滚，命运无常，这一切并不是一个妹控狐妖或是子控道士可以控制的，很多事情因果循环，终是无奈。,战斗 武侠 魔幻 
https://h5.manhua.163.com/source/4803053055650155942,什么什么的日常,令小君,https://easyread.nosdn.127.net/pic201611305d68d9a15c9f4c30a630fdecd2221a0c.jpg,37777,三年级，逝去了我最好的兄弟，十几年后，居然召回了他的灵魂，没羞没臊没节操的日常，慢慢展开,热血 搞笑 灵异 游戏 
https://h5.manhua.163.com/source/4316965916260064285,山海魂,颜开文化,https://easyread.nosdn.127.net/pic/2015/07/02/79b76fbf837d458e811d9eca6e3e3915.jpg,37525,灭门、宝物、通缉，乾坤开启，逃亡之路必将惊心动魄……,热血 冒险 战斗 
https://h5.manhua.163.com/source/4317047100100077376,心如折纸,西贝午言,https://easyread.nosdn.127.net/pic/2015/07/02/8f69a26e60ca4487ae61de48ce42830a.jpg,37468,……想要恢复成那个崭新的自己，让折痕消失。,生活 恋爱 耽美 治愈 
https://h5.manhua.163.com/source/4316808070160061264,童言与蛇鬼,蛇鬼,https://easyread.nosdn.127.net/pic/2015/07/02/ddbe7b77d9484187860e6f81370507a1.jpg,37420,一位少年，与鬼同行，发誓捕尽天下之妖。另一次元的道士传说！,热血 冒险 灵异 恐怖 战斗 
https://h5.manhua.163.com/source/4317076104890056274,催眠日记,浅海渔场,https://easyread.nosdn.127.net/pic/2015/07/02/1f77e91f633648308fb8b7c6e05bfc62.jpg,37268,催眠师，利用催眠术找出病人内心潜藏的症结，治疗其心理创伤。然而当催眠师遇上了情窦初开的少女，面对少女内心的彷徨与犹豫，她要怎样才能排遣这一烦恼。而另一名病人的心理症结不仅解决了这一难题，也道出了催眠师自己的秘密……,生活 恋爱 都市 魔幻 推理 冒险 惊险 
https://h5.manhua.163.com/source/4316808069920051200,理想国,常盘勇者,https://easyread.nosdn.127.net/pic/2015/07/02/ae1aff0ee5db4db98ca12000ad115866.jpg,37242,以前写的故事，多年后改成了漫画，半成品。比起漫画更像是小说，好听点说是一个挑读者的故事，难听点说是不负责任。总之如果你看完了，感兴趣希望能聊两句~,科幻 魔幻 悬疑 
https://h5.manhua.163.com/source/4317004842210078622,亏本买卖,乱入,https://easyread.nosdn.127.net/pic/2015/07/02/6608480b2a124878b4af31b322d9fffe.jpg,37228,亏本买卖一部具有中国风格的爆笑漫画，主要讲的是美人与镖师之间发生的故事。,
https://h5.manhua.163.com/source/4346777413000105136,小黄的故事,布三布四,https://easyread.nosdn.127.net/pic/2015/07/02/2f3295ca67034bedbefde4ab955bb3cd.jpg,37217,这是关于几只猫的故事，希望自己的故事能给大家带来一些启发和共鸣这也不单单是猫的故事，也许是大家的故事。希望你们喜欢猫的故事虽然小，但是我想努力写的帅气点~,生活 萌系 
https://h5.manhua.163.com/source/4319487031780065979,银河铁道之夜,狼樱,https://easyread.nosdn.127.net/pic/2015/07/02/a717f18a70c94be9bace330b4c679b9e.jpg,37178,根据同名童话改编：乔班尼和柯贝内拉相约在银河节那晚到河边放灯笼，看星空，却意外坐上了开往银河铁道的火车，并开始了一段奇幻的旅程，两人约定一起去寻找真正的幸福，可是柯贝内拉却。。。,生活 恋爱 科幻 魔幻 战争 奇幻 穿越 治愈 唯美 
https://h5.manhua.163.com/source/4317033422190057244,天鹅泪,节奏风10,https://easyread.nosdn.127.net/pic/2015/07/02/41e6be05ccad44b89f2c992c40cd855a.jpg,37149,大家都知道癞蛤蟆与天鹅的故事吧！人们都说癞蛤蟆想吃天鹅肉！ 其实不然~~~~？我想告诉大家的是一个特别的故事，有时候癞蛤蟆他真的不是想吃天鹅肉！,
https://h5.manhua.163.com/source/4411122436580118956,神龙啊神龙,不吃人,https://easyread.nosdn.127.net/pic20160125a973916d70c145208b2554b27b71fd07.jpeg,37037,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,其他 搞笑 奇幻 恶搞 
https://h5.manhua.163.com/source/4749870503210128124,悠闲海洋社,绿蜥蜴X仔/日更计划,https://easyread.nosdn.127.net/pic201609289f99718b7e3042e4809db9fca6e73b3d.jpg,36959,来自成都的妹子谢余霞非常向往和喜欢海洋，却出生自内陆从小与海无缘，因父母工作关系来到广东读高中后，遍积极投身于创立学校的海洋兴趣研究会；在来自海南的渔民之女胡珊；来自广东的海生动物专攻学霸吴芝；以及大老远从英国跑来广东的吃货妹子利小娉的加入后，地域不一的她们，做着各种各样奇奇怪怪的研究与活动，然而女主前往海滩成为沙滩之女的心愿却好像一直遥遥无期……,治愈 百合 搞笑 
